1994StarB..13....4L 1996StaUN.145.....L
1994StarB..13....4L 1993StaUN.174.....D
1994StarB..13....4L 1993StarB..12....7T
1994StarB..13....7P 1991StaGP...7.....W
1994StarB..13....7P 1996StaUN.145.....L
1994StarB..13...11L 2000StaUN.182.....B
1994StarB..13...11L 1993StaUN.162.....D
1994StarB..13...11L 1994wius.book.....K
1994StarB..13...11L 1993StaUN.175.....A
1994StarB..13...12C 1991StaUN.101.....M
1994StarB..13...12C 1992StarG...4.....L
1994StarB..13...12C 2012StaUN..33.....W
1994StarB..13...14L 1993StarB..12...14F
1994StarB..13Q..16P 1991StaUN..52.....B
1994StarB..13R..16P 1994StarB..13Q..16P
1994StarB..13R..16P 2008StaUN.180.....G
1994StarB..13...18S 1982ApJ...257...75K
1994StarB..13...18S 1992StarB..10...25S
1994StarB..13Q..23L 1994StarB..13R..23L
1994StarB..14....1L 1994StarB..13....1L
1994StarB..14....1L 1994StarB..14....3D
1994StarB..14Q...2L 1994StarB..14....8W
1994StarB..14Q...2L 1994StarB..14R...2L
1994StarB..14Q...2L 1994StaGP..43.....W
1994StarB..14Q...2L 1994StarB..13....7P
1994StarB..14Q...2L 1994StarB..14....5C
1994StarB..14R...2L 1994StarB..13...11L
1994StarB..14R...2L 2003StaUN...1.....R
1994StarB..14Q...4L 2007StaUN.183.....B
1994StarB..14Q...4L 2003StaUN.152.....M
1994StarB..14Q...4L 1994StaUN.177.....B
1994StarB..14Q...4L 1994StaUN.185.....C
1994StarB..14Q...4L 2000StaUN..87.....W
1994StarB..14Q...4L 1997StaUN..66.....B
1994StarB..14Q...4L 1994StaUN..16.....W
1994StarB..14Q...4L 1994StaUN.100.....W
1994StarB..14Q...4L 1994StaUN.169.....M
1994StarB..14Q...4L 1994StaGP...4.....C
1994StarB..14Q...4L 1994StaGP..41.....W
1994StarB..14Q...4L 1994StaGP..43.....W
1994StarB..14Q...4L 1992StarG...4.....L
1994StarB..14....6S 1986sug..book.....L
1994StarB..14....6S 1994StarB..13R...2L
1994StarB..14....8W 1994StarB..13R..23L
1994StarB..14....9W 2005StaUN..67.....W
1994StarB..14...12W 1994StaGP..41.....W
1994StarB..14...13L 1994StarB..13...14L
1995StarB..15....2L 2003StaUN...1.....R
1995StarB..15....2L 1994StarB..14.....L
1995StarB..15....2L 1995StarB..15...16D
1995StarB..15....2L 1995StarB..15...12S
1995StarB..15....2L 1995StarB..15....3W
1995StarB..15....2L 1995StarB..15...14L
1995StarB..15....3W 1994StaGP..43.....W
1995StarB..15....3W 1994StarB..14....8W
1995StarB..15....3W 1995StaGP..42.....W
1995StarB..15....5L 2008StaUN.180.....G
1995StarB..15....5L 1996StaUN.189.....C
1995StarB..15....5L 1995StaUN.187.....B
1995StarB..15....5L 1996StaSN..21.....B
1995StarB..15....5L 1994StaUN.120.....W
1995StarB..15....5L 1996StaUN..27.....D
1995StarB..15....5L 2003StaUN.132.....L
1995StarB..15....5L 1996StaUN..19.....P
1995StarB..15....5L 1996StaUN.146.....O
1995StarB..15....5L 2008StaUN.137.....H
1995StarB..15....5L 2000StaUN..17.....P
1995StarB..15....5L 1995StarB..15...12C
1995StarB..15....5L 2001StaUN.144.....C
1995StarB..15....5L 2003StaUN...1.....R
1995StarB..15....5L 1995StaUN..58.....L
1995StarB..15....8T 1994StarB..14....1L
1995StarB..15...10L 1993StarB..11...12L
1995StarB..15...12C 1994ldps.book.....L
1995StarB..16....2L 1995StarB..15....3W
1995StarB..16....2L 1995StarB..16...11D
1995StarB..16....2L 1995StarB..16....6D
1995StarB..16....2L 1995StarB..16...20C
1995StarB..16....2L 1995StarB..16....8B
1995StarB..16....2L 1995StarB..16...16L
1995StarB..16....2L 1995StarB..16...14B
1995StarB..16....2W 2005StaUN..67.....W
1995StarB..16....2T 1995StarB..16...21S
1995StarB..16....4L 2001StaUN.190.....D
1995StarB..16....4L 1995StaUN.205.....R
1995StarB..16....4L 1995StarB..16...22R
1995StarB..16....4L 1997StaUN.197.....B
1995StarB..16....4L 2010StaUN.188.....W
1995StarB..16....4L 1995StaUN.201.....B
1995StarB..16....4L 2009StaUN.199.....D
1995StarB..16....4L 1995StaSN..27.....F
1995StarB..16....4L 1995StaUN.141.....P
1995StarB..16....4L 1995StaUN..62.....D
1995StarB..16....4L 2005StaUN.194.....M
1995StarB..16....4L 1999StaUN.186.....T
1995StarB..16....4L 1995StarB..16...16L
1995StarB..16....4L 1995StarB..16....6D
1995StarB..16....4L 1995StarB..16...11D
1995StarB..16....6D 2011StaUN.139.....D
1995StarB..16....8B 1997StaUN.203.....B
1995StarB..16...11D 1993StaUN.162.....D
1995StarB..16...11D 2001StaUN.190.....D
1995StarB..16...11D 2013StaUN.181.....D
1995StarB..16...11D 2008StaUN.137.....H
1995StarB..16...11D 1994StaUN.120.....W
1995StarB..16...11D 1989ESOSR...7....1V
1995StarB..16...13L 1995StarB..15...14L
1995StarB..16...16L 1995StarB..15....3W
1995StarB..16...16L 1995StarB..15...12C
1995StarB..16...16L 1995StarB..16....6D
1995StarB..16...16L 1995StarC...1.....M
1995StarB..16...16L 2004StaUN..86.....S
1995StarB..16...16L 2010StaUN.188.....W
1995StarB..16...16L 2009StaUN.199.....D
1995StarB..16...16L 1995StaGP..42.....W
1995StarB..16...18L 1989StaUN..84.....W
1995StarB..16...18L 1995StaUN..98.....A
1995StarB..16...18L 1996StaGP..31.....L
1995StarB..16...20C 1996StarG...9.....C
1995StarB..16...20C 2003StarC...3.....C
1995StarB..16...20C 2003StaUN.152.....M
1995StarB..16...21L 1995StarB..16...22R
1995StarB..16...22R 1995StaUN.205.....R
1996StarB..17....1L 1995StarB..16....2W
1996StarB..17....1L 1995StarB..16....2T
1996StarB..17....1L 1995StarB..16....3T
1996StarB..17....2L 1995StarB..16.....L
1996StarB..17....2L 1996StarB..17....3M
1996StarB..17....2L 1996StarB..17....2C
1996StarB..17....2L 1996StarB..17...25L
1996StarB..17....2L 1996StarB..17....5D
1996StarB..17....2L 1996StarB..17...10C
1996StarB..17....2L 1996StarB..17...12P
1996StarB..17....2L 1996StarB..17...16C
1996StarB..17....2L 1996StarB..17...19C
1996StarB..17....2L 1996StarB..17...20C
1996StarB..17....2L 1996StarB..17...22H
1996StarB..17....2C 1996StaGP..49.....S
1996StarB..17....3M 1996StarB..17....2C
1996StarB..17....3M 1996StarB..17....3B
1996StarB..17....4R 1996StaGP..49.....S
1996StarB..17....4R 1996StarB..17....3M
1996StarB..17....4R 1996StarB..17....3B
1996StarB..17....5D 2000StaSN..20.....W
1996StarB..17....5D 2003StaUN.160.....D
1996StarB..17....5D 1996StarB..17...16C
1996StarB..17R...8L 1996StarB..17....2L
1996StarB..17...12P 2001StaUN.167.....D
1996StarB..17...12P 1997StaSN..25.....D
1996StarB..17...14L 2003StaUN...1.....R
1996StarB..17...14L 1986sug..book.....L
1996StarB..17...14L 1996StaUN.145.....L
1996StarB..17...14L 1996StaGP..31.....L
1996StarB..17...14L 1996StaUN..41.....A
1996StarB..17...14L 2004StaUN..86.....S
1996StarB..17...14L 2008StaUN.137.....H
1996StarB..17...14L 2011StaUN.139.....D
1996StarB..17...16C 2000StaSN..20.....W
1996StarB..17...16C 2004StaUN..86.....S
1996StarB..17...16C 1996StarB..17....5D
1996StarB..17...19C 1996StarB..17...16C
1996StarB..17...20C 2013StaUN..95.....C
1996StarB..17...20C 1996StarB..17...16C
1996StarB..17...22H 1996StaUN.204.....H
1996StarB..17...23B 2011StaUN.139.....D
1996StarB..17...25L 1994StarB..13R..23L
1997StarB..18Q...2L 1997StarB..18....6P
1997StarB..18Q...2L 1997StarB..18....3D
1997StarB..18Q...2L 1997StarB..18...12S
1997StarB..18Q...2L 1997StarB..18...18P
1997StarB..18Q...2L 1997StarB..18....3S
1997StarB..18Q...2L 1996StaGP..48.....W
1997StarB..18R...2L 2010StaUN.188.....W
1997StarB..18....3S 1996StarB..17....3M
1997StarB..18....3S 1996StarB..17....2C
1997StarB..18....3S 1996StarB..17....4R
1997StarB..18....3C 1995StarB..16....3T
1997StarB..18....3D 2012StaUN.214.....D
1997StarB..18....6P 2008StaUN.180.....G
1997StarB..18....6P 1996MNRAS.281..294B
1997StarB..18....8L 1996StarB..17...16C
1997StarB..18....8L 1996StaUN.171.....A
1997StarB..18....8L 1997StarB..18....3D
1997StarB..18....8L 1997StarB..18....6P
1997StarB..18....8L 1996StaGP..48.....W
1997StarB..18...10F 2010StaUN.188.....W
1997StarB..18...12D 2001StarC...5.....D
1997StarB..18...12D 1995StaUN..98.....A
1997StarB..18...16D 2001StaUN.190.....D
1997StarB..18...16D 2013StaUN.181.....D
1997StarB..18...16D 2013StaUN..95.....C
1997StarB..18...16D 2008StaUN.137.....H
1997StarB..18...16D 1991adc..rept.....G
1997StarB..19....2L 1997StarB..19...20B
1997StarB..19....2L 1997StarB..19....4C
1997StarB..19....2L 1997StarB..19...11D
1997StarB..19....2L 1997StarB..19...23C
1997StarB..19....2L 1997StarB..19...16C
1997StarB..19....2L 1997StarB..19...18C
1997StarB..19....2L 1997StarB..19....2M
1997StarB..19....2L 1997StarB..19....3C
1997StarB..19....2L 1997StarB..19...29C
1997StarB..19....4C 1997StaUN.217.....C
1997StarB..19....4C 2004StaUN..86.....S
1997StarB..19....8L 1997StarB..19...20B
1997StarB..19....8L 2003StaUN.212.....R
1997StarB..19....8L 1997StarB..19...14C
1997StarB..19....8L 1997StarB..19...11D
1997StarB..19....8L 1997StarB..19...23C
1997StarB..19....8L 1997StarB..19...18C
1997StarB..19....8L 1997StarB..19....4C
1997StarB..19....8L 1997StarB..19...16C
1997StarB..19....8L 2012StaUN.213.....P
1997StarB..19....8L 2012StaUN.214.....D
1997StarB..19....8L 1997StarB..18....3D
1997StarB..19....8L 1997StarB..19...22P
1997StarB..19....8L 1997StaSN..68.....C
1997StarB..19....8L 1997StaUN.220.....C
1997StarB..19....8L 1997StaUN.217.....C
1997StarB..19....8L 1997StaSN..35.....C
1997StarB..19....8L 1997StaUN.218.....B
1997StarB..19....8L 1997StarC..10.....S
1997StarB..19....8L 2003StaUN.216.....J
1997StarB..19....8L 1997StarC...2.....D
1997StarB..19....8L 1997StarG...8.....D
1997StarB..19....8L 1997StaUN.203.....B
1997StarB..19....8L 1995StarB..16....8B
1997StarB..19....8L 1997StarB..18....6P
1997StarB..19....8L 2004StaUN..86.....S
1997StarB..19...11D 2005StaUN..67.....W
1997StarB..19...11D 2013StaUN.181.....D
1997StarB..19...11D 1989StaUN..32.....C
1997StarB..19...11D 1995StaUN..90.....R
1997StarB..19...11D 2001StarC...6.....P
1997StarB..19...11D 1862bsda.book.....B
1997StarB..19...11D 1861bost.book.....B
1997StarB..19...11D 1859bost.book.....B
1997StarB..19...11D 1991A&AS...87..159B
1997StarB..19...11D 1973AJ.....78..959L
1997StarB..19...11D 1983AJ.....88..439L
1997StarB..19...11D 1992AJ....104..340L
1997StarB..19...11D 1988A&AS...74..449R
1997StarB..19...11D 1996IAUC.6420....2V
1997StarB..19...14C 2001StaUN.190.....D
1997StarB..19...14C 2013StaUN..55.....C
1997StarB..19...16C 2013StaUN..95.....C
1997StarB..19...16C 1994StaUN..16.....W
1997StarB..19...16C 2012StaUN.214.....D
1997StarB..19...16C 1997StaUN.219.....B
1997StarB..19...18C 1997StarB..19....4C
1997StarB..19...18C 2004StaUN..86.....S
1997StarB..19...18C 1992drea.book.....B
1997StarB..19...19L 1997StarC...2.....D
1997StarB..19...19L 2006StarC...4.....C
1997StarB..19...19L 2001StarC...5.....D
1997StarB..19...19L 2001StarC...6.....P
1997StarB..19...19L 1998StarC...7.....C
1997StarB..19...19L 1997StarC...9.....L
1997StarB..19...19L 1997StarB..19...24H
1997StarB..19...19L 1989StaUN..12.....L
1997StarB..19...19L 1995StarC...1.....M
1997StarB..19...19L 2003StarC...3.....C
1997StarB..19...20L 2009StaGP..38.....C
1997StarB..19...20L 2013StaUN..95.....C
1997StarB..19...23C 1998StarC...7.....C
1997StarB..19...23C 1997StarB..19...19L
1997StarB..19...23C 1996StarG...9.....C
1997StarB..19...24H 2006StarC...4.....C
1997StarB..19Q..26C 1997StaUN...9.....M
1997StarB..19Q..26C 1997StarC...9.....L
1997StarB..19Q..26C 1994ldps.book.....L
1997StarB..19R..26C 1997StaUN...9.....M
1997StarB..19R..26C 1995StaUN..85.....W
1997StarB..19R..26C 1999StaUN..15.....T
1997StarB..19R..26C 1994ldps.book.....L
1997StarB..19...29L 1997StarB..19....3C
1997StarB..19...29C 2002StaUN.109.....D
1998StarB..20....3P 1998StarB..20....4C
1998StarB..20....6B 2003StaUN.212.....R
1998StarB..20....6B 2013StaUN.210.....W
1998StarB..20....6B 2013StaUN.211.....W
1998StarB..20....6B 1998StaUN.222.....J
1998StarB..20....6B 1998StarB..20...10J
1998StarB..20....6B 1996StaUN..19.....P
1998StarB..20....6B 2003StaUN...5.....W
1998StarB..20....6B 2013StaUN..55.....C
1998StarB..20....6B 2011StaUN.139.....D
1998StarB..20....6B 2001StaUN.190.....D
1998StarB..20....6B 2001StarC...6.....P
1998StarB..20....6B 2002StaUN.109.....D
1998StarB..20....6B 2001StaUN.190.....D
1998StarB..20....6B 1998StarB..20...12D
1998StarB..20....6B 2004StaUN..50.....H
1998StarB..20....6B 2004StaUN..86.....S
1998StarB..20....6B 1998StarB..20...14C
1998StarB..20....6B 2012StaUN.214.....D
1998StarB..20....6B 1998StarB..20....7D
1998StarB..20....6B 1997StaUN.221.....C
1998StarB..20....6B 2008StaUN.137.....H
1998StarB..20....6B 2003StaUN.216.....J
1998StarB..20....6B 1997StaUN.203.....B
1998StarB..20....6B 1997StarC...2.....D
1998StarB..20....6B 2013StaUN.181.....D
1998StarB..20....6B 1994StaUN.136.....B
1998StarB..20....6B 2010StaUN.188.....W
1998StarB..20....6B 1997StaSN..68.....C
1998StarB..20....6B 1997StaUN.217.....C
1998StarB..20....6B 1997StaSN..35.....C
1998StarB..20....6B 2012StaUN..33.....W
1998StarB..20....6B 2000StaSN..20.....W
1998StarB..20....6B 2001StaUN.144.....C
1998StarB..20....6B 2005StaUN..67.....W
1998StarB..20....6B 1997StaUN.220.....C
1998StarB..20....6B 1995StaUN.140.....M
1998StarB..20....6B 2013StaUN..48.....E
1998StarB..20....6B 1992StaUN..13.....A
1998StarB..20....6B 1993StaUN.102.....C
1998StarB..20....6B 2006StarC...4.....C
1998StarB..20....6B 1998StarG..10.....P
1998StarB..20....6B 1998StaUN.202.....B
1998StarB..20....7D 2013StaUN.210.....W
1998StarB..20....7D 2013StaUN.211.....W
1998StarB..20...10J 2003StaUN.216.....J
1998StarB..20...10J 2001StarC..11.....S
1998StarB..20...10J 1997StarC..10.....S
1998StarB..20...10J 1998ASPC..145..216J
1998StarB..20...12D 2001StarC...6.....P
1998StarB..20...12D 2009StaUN..45.....E
1998StarB..20...12D 2011StaUN.139.....D
1998StarB..20...12D 2001StaUN.190.....D
1998StarB..20...12D 2012StaUN.214.....D
1998StarB..20...12D 1973AJ.....78..959L
1998StarB..20...12D 1983AJ.....88..439L
1998StarB..20...12D 1992AJ....104..340L
1998StarB..20...12D 1998StarB..20...17D
1998StarB..20...14C 2004StaUN..86.....S
1998StarB..20...15D 1995StaUN..98.....A
1998StarB..20...15D 1997StaUN.203.....B
1998StarB..20...15D 2013StaUN..95.....C
1998StarB..20...15D 2013StaUN..55.....C
1998StarB..20...15D 1997StarC...2.....D
1998StarB..20...15D 1997StarG...8.....D
1998StarB..20...15D 2000StaUN..17.....P
1998StarB..20...17D 2013StaUN..95.....C
1998StarB..20...17D 1993StaUN.102.....C
1998StarB..20...17D 2013StaUN..55.....C
1998StarB..20...17D 2001StaUN.190.....D
1998StarB..20...17D 2012StaUN.214.....D
1998StarB..20...17D 2002StaUN.109.....D
1998StarB..20...17D 2011StaUN.139.....D
1998StarB..20...17D 2009StaUN..45.....E
1998StarB..20...17D 1996StaUN..42.....E
1998StarB..20...17D 1996StaUN.166.....M
1998StarB..20...17D 2001StarC...6.....P
1998StarB..20...17D 1995StaUN.141.....P
1998StarB..20...17D 2001StarC...5.....D
1998StarB..20...17D 2008StaUN.180.....G
1998StarB..20...17D 2004StaUN..86.....S
1998StarB..20...17D 2012StaUN..33.....W
1998StarB..20...17D 2008StaUN..92.....W
1998StarB..20...17D 1998StarB..20...12D
1998StarB..20...20C 1997StarB..18...12D
1998StarB..20...20C 2002A&A...395.1061G
1998StarB..20...23D 2001StaUN.190.....D
1998StarB..20...23D 1996IAUC.6420....2V
1998StarB..20...23D 1998AJ....115.2161U
1998StarB..20...23D 1997ESASP1200.....P
1998StarB..21....3B 2003StaUN.212.....R
1998StarB..21....3B 2012StaUN.223.....B
1998StarB..21....3B 2011StaUN.139.....D
1998StarB..21....3B 2013StaUN..55.....C
1998StarB..21....3B 2008StaUN.180.....G
1998StarB..21....3B 2012StaUN.214.....D
1998StarB..21....3B 2013StaUN..95.....C
1998StarB..21....3B 2009StaUN..45.....E
1998StarB..21....3B 2003StaUN.216.....J
1998StarB..21....3B 2013StaUN.210.....W
1998StarB..21....3B 2013StaUN.211.....W
1998StarB..21....3B 2013StaUN.181.....D
1998StarB..21....3B 2011StaUN.209.....A
1998StarB..21....3B 1999StaUN.114.....C
1998StarB..21....3B 2001StaUN.144.....C
1998StarB..21....3B 2000StaUN.224.....C
1998StarB..21....3B 2005StaUN..67.....W
1998StarB..21....3B 2012StaUN..11.....W
1998StarB..21....3B 2004StaUN..86.....S
1998StarB..21....3B 2002StaUN.109.....D
1998StarB..21....3B 1998StaUN.164.....T
1998StarB..21....3B 2007StaUN.121.....A
1998StarB..21....3B 1991StaUN.131.....R
1998StarB..21....3B 2006StaUN..61.....W
1998StarB..21....3B 1998StarB..21....4B
1998StarB..21....4B 2012StaUN.223.....B
1998StarB..21....4B 2013StaUN..55.....C
1998StarB..21....4B 2011StaUN.139.....D
1998StarB..21....4B 1995StaGP..44.....W
1998StarB..21....4B 2012StaUN..33.....W
1998StarB..21....6D 1997StaUN.217.....C
1998StarB..21....6D 1998StarB..21.....C
1998StarB..21....6D 2013StaUN..95.....C
1998StarB..21....6D 2011StaUN.139.....D
1998StarB..21....6D 1995StarB..16....6D
1998StarB..21....6D 2012StaUN.214.....D
1998StarB..21....6D 1998StarB..20....7D
1998StarB..21....6D 2008StaUN.137.....H
1998StarB..21....6D 1999StaUN..15.....T
1998StarB..21....6D 1995StarB..16....3T
1998StarB..21....6D 2012StaUN..33.....W
1998StarB..21...10D 2013StaUN..55.....C
1998StarB..21...10D 1997StarC...2.....D
1998StarB..21...10D 1997StarG...8.....D
1998StarB..21...10D 2000StaUN..17.....P
1998StarB..21...10D 1998StarB..20...15D
1998StarB..21...13D 1994StaUN.136.....B
1998StarB..21...13D 2002StaUN.115.....C
1998StarB..21...13D 2013StaUN..95.....C
1998StarB..21...13D 1993StaUN.102.....C
1998StarB..21...13D 2013StaUN..55.....C
1998StarB..21...13D 2003StaUN.160.....D
1998StarB..21...13D 1997StarC..12.....L
1998StarB..21...13D 1995StaUN.179.....M
1998StarB..21...13D 1991StaUN.101.....M
1998StarB..21...13D 2001StarC...6.....P
1998StarB..21...13D 2004StaUN..86.....S
1998StarB..21...13D 2012StaUN..33.....W
1998StarB..21...13D 2008StaUN..92.....W
1998StarB..21...13D 1998StarB..21...18B
1998StarB..21...19M 1998StaUN.168.....M
1998StarB..21...19M 1997StaUN.170.....C
1980ESIB....2.....S 1981StaGP...7......
1980ESIB....3.....S 1987StaGP..13.....D
1981ESIB....4.....S 1981StaUN...9.....G
1982ESIB....5.....S 1984StaUN..19.....B
1982ESIB....5.....S 1991StaUN..23.....L
1982ESIB....5.....S 1981StaUN..13......
1982ESIB....5.....S 1981StaUN..14......
1982ESIB....5.....S 1981StaUN..16......
1982ESIB....5.....S 1982StaUN..20......
1982ESIB....5.....S 1989StaUN..32.....C
1982ESIB....5.....S 1982StaUN..29.....B
1982ESIB....6.....S 1982ESIB....5.....S
1982ESIB....6.....S 1982StaSN..17......
1982ESIB....6.....S 1991StaUN..23.....L
1982ESIB....6.....S 1981StaUN..11......
1982ESIB....6.....S 1982StaUN..20......
1982ESIB....6.....S 1982StaUN..29.....B
1982ESIB....6.....S 1981StaUN..13......
1982ESIB....6.....S 1982StaUN..33......
1982ESIB....6.....S 1981StaUN..14......
1982ESIB....6.....S 1981StaUN..16......
1982ESIB....7.....S 1991StaUN..23.....L
1983ESIB....8.....S 1996StaUN..38.....B
1983ESIB....8.....S 1982ESIB....7.....S
1983ESIB....8.....S 1996StaUN..37.....G
1983ESIB....8.....S 1991StaUN..23.....L
1983ESIB....8.....S 1984StaUN..19.....B
1983ESIB....8.....S 1981StaUN..11......
1983ESIB....8.....S 1981StaUN..12......
1983ESIB....8.....S 1992StaGP...8.....B
1981StaUN...9.....G 1981MNRAS.194..353B
1981StaUN..11...... 1981StaUN..12......
1981StaUN..11...... 1995StaUN..83.....T
1981StaUN..12...... 1981StaUN..11......
1981StaUN..12...... 1995StaUN..83.....T
1981StaUN..15.....P 1989StaUN...4.....P
1981StaUN..16...... 1981StaUN..13......
1981StaUN..17...... 1981StaUN..18......
1981StaUN..18...... 1981StaUN...3.....P
1981StaUN..18...... 1981StaUN..17......
1981StaUN..24...... 1976soto.book.....K
1981StaUN..27.....L 1989StaUN...4.....P
1981StaUN..27.....L 1989StaUN..21.....P
1981StaUN..27.....L 1981StaUN...3.....P
1981StaUN..27.....L 1981StaUN...7.....P
1981StaUN..27.....L 1981StaUN..18......
1981StaUN..27.....L 1981StaUN..22.....P
2003StaUN...1.....R 1995StarC...1.....M
2003StaUN...1.....R 1997StarC..10.....S
2003StaUN...1.....R 2001StarC..11.....S
2003StaUN...1.....R 2008StarC..16.....A
2003StaUN...1.....R 1997StarC...2.....D
2003StaUN...1.....R 1993StarG...3.....R
2003StaUN...1.....R 1992StarG...4.....L
2003StaUN...1.....R 1998StarG...5.....B
2003StaUN...1.....R 1994StarG...6.....W
2003StaUN...1.....R 1996StarG...7.....T
2003StaUN...1.....R 1997StarG...8.....D
2003StaUN...1.....R 2009StaGP..38.....C
2003StaUN...1.....R 1995StaGP..42.....W
2003StaUN...1.....R 1995StaGP..44.....W
2003StaUN...1.....R 1995StaGP..45.....M
2003StaUN...1.....R 1997StaGP..47.....C
2003StaUN...1.....R 1997StaGP..50.....L
2003StaUN...1.....R 2000StaSN..20.....W
2003StaUN...1.....R 1996StaSN..21.....B
2003StaUN...1.....R 1997StaSN..24.....C
2003StaUN...1.....R 1997StaSN..25.....D
2003StaUN...1.....R 1995StaSN..27.....F
2003StaUN...1.....R 2001StaSN..29.....C
2003StaUN...1.....R 1995StaSN..33.....F
2003StaUN...1.....R 1992StaSN..39.....T
2003StaUN...1.....R 2008StaSN...4.....R
2003StaUN...1.....R 2002StaSN..64.....C
2003StaUN...1.....R 1986sug..book.....L
2003StaUN...1.....R 1991StaUN.101.....M
2003StaUN...1.....R 1993StaUN.102.....C
2003StaUN...1.....R 2009StaUN.104.....R
2003StaUN...1.....R 1998StaUN.107.....C
2003StaUN...1.....R 2002StaUN.109.....D
2003StaUN...1.....R 2012StaUN..11.....W
2003StaUN...1.....R 1993StaUN.111.....T
2003StaUN...1.....R 1995StaUN.113.....A
2003StaUN...1.....R 1999StaUN.114.....C
2003StaUN...1.....R 2002StaUN.115.....C
2003StaUN...1.....R 1993StaUN.117.....B
2003StaUN...1.....R 1989StaUN..12.....L
2003StaUN...1.....R 1994StaUN.120.....W
2003StaUN...1.....R 2007StaUN.121.....A
2003StaUN...1.....R 1995StaUN.124.....W
2003StaUN...1.....R 2000StaUN.129.....B
2003StaUN...1.....R 1992StaUN..13.....A
2003StaUN...1.....R 1995StaUN.130.....T
2003StaUN...1.....R 2003StaUN.132.....L
2003StaUN...1.....R 1992StaUN.134.....K
2003StaUN...1.....R 1994StaUN.136.....B
2003StaUN...1.....R 2008StaUN.137.....H
2003StaUN...1.....R 2011StaUN.139.....D
2003StaUN...1.....R 1995StaUN.141.....P
2003StaUN...1.....R 2001StaUN.143.....A
2003StaUN...1.....R 2001StaUN.144.....C
2003StaUN...1.....R 1996StaUN.146.....O
2003StaUN...1.....R 1999StaUN..15.....T
2003StaUN...1.....R 2012StaUN.150.....B
2003StaUN...1.....R 2003StaUN.152.....M
2003StaUN...1.....R 2003StaUN.160.....D
2003StaUN...1.....R 1994StaUN.161.....P
2003StaUN...1.....R 1995StaUN.163.....B
2003StaUN...1.....R 1998StaUN.164.....T
2003StaUN...1.....R 1995StaUN.165.....B
2003StaUN...1.....R 1996StaUN.166.....M
2003StaUN...1.....R 2001StaUN.167.....D
2003StaUN...1.....R 1998StaUN.168.....M
2003StaUN...1.....R 1994StaUN.169.....M
2003StaUN...1.....R 2000StaUN..17.....P
2003StaUN...1.....R 1997StaUN.170.....C
2003StaUN...1.....R 1996StaUN.171.....A
2003StaUN...1.....R 1993StaUN.172.....P
2003StaUN...1.....R 1994StaUN.177.....B
2003StaUN...1.....R 1995StaUN.179.....M
2003StaUN...1.....R 2008StaUN.180.....G
2003StaUN...1.....R 2013StaUN.181.....D
2003StaUN...1.....R 2000StaUN.182.....B
2003StaUN...1.....R 2007StaUN.183.....B
2003StaUN...1.....R 1997StaUN.184.....B
2003StaUN...1.....R 1994StaUN.185.....C
2003StaUN...1.....R 1999StaUN.186.....T
2003StaUN...1.....R 1995StaUN.187.....B
2003StaUN...1.....R 2010StaUN.188.....W
2003StaUN...1.....R 1996StaUN.189.....C
2003StaUN...1.....R 1996StaUN..19.....P
2003StaUN...1.....R 2001StaUN.190.....D
2003StaUN...1.....R 2008StaUN.191.....B
2003StaUN...1.....R 1995StaUN.192.....R
2003StaUN...1.....R 2004StaUN.193.....B
2003StaUN...1.....R 2005StaUN.194.....M
2003StaUN...1.....R 1995StaUN.195.....M
2003StaUN...1.....R 1997StaUN.197.....B
2003StaUN...1.....R 2009StaUN.199.....D
2003StaUN...1.....R 2012StaUN...2.....B
2003StaUN...1.....R 2000StaUN.200.....B
2003StaUN...1.....R 1995StaUN.201.....B
2003StaUN...1.....R 1997StaUN.203.....B
2003StaUN...1.....R 1996StaUN.204.....H
2003StaUN...1.....R 1995StaUN.205.....R
2003StaUN...1.....R 1996StaUN.207.....P
2003StaUN...1.....R 1996StaUN.208.....M
2003StaUN...1.....R 2011StaUN.209.....A
2003StaUN...1.....R 2013StaUN.210.....W
2003StaUN...1.....R 2003StaUN.212.....R
2003StaUN...1.....R 2012StaUN.213.....P
2003StaUN...1.....R 2012StaUN.214.....D
2003StaUN...1.....R 2003StaUN.216.....J
2003StaUN...1.....R 1998StaUN.222.....J
2003StaUN...1.....R 2012StaUN.223.....B
2003StaUN...1.....R 2009StaUN.226.....C
2003StaUN...1.....R 2009StaUN.227.....R
2003StaUN...1.....R 1999StaUN.229.....J
2003StaUN...1.....R 2004StaUN.230.....E
2003StaUN...1.....R 2004StaUN.231.....J
2003StaUN...1.....R 2004StaUN.232.....C
2003StaUN...1.....R 2011StaUN.234.....P
2003StaUN...1.....R 2002StaUN.235.....D
2003StaUN...1.....R 2010StaUN.237.....A
2003StaUN...1.....R 2011StaUN.238.....B
2003StaUN...1.....R 2001StaUN.239.....B
2003StaUN...1.....R 2001StaUN.240.....D
2003StaUN...1.....R 2006StaUN.242.....G
2003StaUN...1.....R 2013StaUN.243.....D
2003StaUN...1.....R 2002StaUN.245.....C
2003StaUN...1.....R 2004StaUN.246.....T
2003StaUN...1.....R 2004StaUN.251.....R
2003StaUN...1.....R 1996StaUN..27.....D
2003StaUN...1.....R 1992StaUN..28.....B
2003StaUN...1.....R 1991StaUN..29.....B
2003StaUN...1.....R 1998StaUN..31.....W
2003StaUN...1.....R 1989StaUN..32.....C
2003StaUN...1.....R 2012StaUN..33.....W
